symbol	value_at	price
AAPL	1602771060	119.55
AAPL	1602771120	119.6
AAPL	1602771180	119.55
AAPL	1602771240	119.525
AAPL	1602771300	119.455
AAPL	1602771360	119.435
AAPL	1602771420	119.829
AAPL	1602771480	119.96
AAPL	1602771540	119.91
AAPL	1602771600	119.89
AAPL	1602771660	119.81
AAPL	1602771720	119.72
AAPL	1602771780	119.83
AAPL	1602771840	119.82
AAPL	1602771900	119.91
AAPL	1602771960	119.91
AAPL	1602772020	119.68
AAPL	1602772080	119.67
AAPL	1602772140	119.66
AAPL	1602772200	119.535
AAPL	1602772260	119.56
AAPL	1602772320	119.63
AAPL	1602772380	119.475
AAPL	1602772440	119.345
AAPL	1602772500	119.38
AAPL	1602772560	119.25
AAPL	1602772620	119.17
AAPL	1602772680	119.3
AAPL	1602772740	119.35
AAPL	1602772800	119.39
AAPL	1602772860	119.49
AAPL	1602772920	119.56
AAPL	1602772980	119.425
AAPL	1602773040	119.17
AAPL	1602773100	119.185
AAPL	1602773160	119.11
AAPL	1602773220	119.165
AAPL	1602773280	119.235
AAPL	1602773340	119.26
AAPL	1602773400	119.23
AAPL	1602773460	119.365
AAPL	1602773520	119.395
AAPL	1602773580	119.44
AAPL	1602773640	119.43
AAPL	1602773700	119.4
AAPL	1602773760	119.29
AAPL	1602773820	119.51
AAPL	1602773880	119.73
AAPL	1602773940	119.67
AAPL	1602774000	119.735
AAPL	1602774060	119.77
AAPL	1602774120	119.54
AAPL	1602774180	119.39
AAPL	1602774240	119.32
AAPL	1602774300	119.38
AAPL	1602774360	119.395
AAPL	1602774420	119.39
AAPL	1602774480	119.67
AAPL	1602774540	119.77
AAPL	1602774600	119.645
AAPL	1602774660	119.63
AAPL	1602774720	119.645
AAPL	1602774780	119.625
AAPL	1602774840	119.64
AAPL	1602774900	119.8
AAPL	1602774960	119.91
AAPL	1602775020	119.83
AAPL	1602775080	119.92
AAPL	1602775140	120.04
AAPL	1602775200	119.99
AAPL	1602775260	119.86
AAPL	1602775320	119.97
AAPL	1602775380	120.07
AAPL	1602775440	120
AAPL	1602775500	119.975
AAPL	1602775560	119.995
AAPL	1602775620	120.015
AAPL	1602775680	119.92
AAPL	1602775740	119.85
AAPL	1602775800	119.88
AAPL	1602775860	119.81
AAPL	1602775920	119.925
AAPL	1602775980	120
AAPL	1602776040	120.12
AAPL	1602776100	120
AAPL	1602776160	119.99
AAPL	1602776220	120.06
AAPL	1602776280	119.94
AAPL	1602776340	119.93
AAPL	1602776400	120.07
AAPL	1602776460	120.18
AAPL	1602776520	120.195
AAPL	1602776580	120.17
AAPL	1602776640	120.09
AAPL	1602776700	120.11
AAPL	1602776760	120.15
AAPL	1602776820	120.14
AAPL	1602776880	120.16
AAPL	1602776940	120.12
AAPL	1602777000	120.09
AAPL	1602777060	120.15
AAPL	1602777120	120.17
AAPL	1602777180	120.2
AAPL	1602777240	120.2
AAPL	1602777300	120.135
AAPL	1602777360	120.25
AAPL	1602777420	120.17
AAPL	1602777480	120.27
AAPL	1602777540	120.28
AAPL	1602777600	120.265
AAPL	1602777660	120.42
AAPL	1602777720	120.34
AAPL	1602777780	120.235
AAPL	1602777840	120.45
AAPL	1602777900	120.46
AAPL	1602777960	120.54
AAPL	1602778020	120.54
AAPL	1602778080	120.53
AAPL	1602778140	120.45
AAPL	1602778200	120.4
AAPL	1602778260	120.265
AAPL	1602778320	120.295
AAPL	1602778380	120.25
AAPL	1602778440	120.275
AAPL	1602778500	120.265
AAPL	1602778560	120.335
AAPL	1602778620	120.35
AAPL	1602778680	120.36
AAPL	1602778740	120.3
AAPL	1602778800	120.31
AAPL	1602778860	120.195
AAPL	1602778920	120.1
AAPL	1602778980	119.99
AAPL	1602779040	119.995
AAPL	1602779100	119.93
AAPL	1602779160	120.07
AAPL	1602779220	119.91
AAPL	1602779280	119.91
AAPL	1602779340	119.88
AAPL	1602779400	119.865
AAPL	1602779460	119.94
AAPL	1602779520	120.025
AAPL	1602779580	119.96
AAPL	1602779640	119.925
AAPL	1602779700	119.97
AAPL	1602779760	120
AAPL	1602779820	119.87
AAPL	1602779880	119.83
AAPL	1602779940	120.01
AAPL	1602780000	119.9
AAPL	1602780060	119.97
AAPL	1602780120	119.96
AAPL	1602780180	119.955
AAPL	1602780240	119.92
AAPL	1602780300	119.69
AAPL	1602780360	119.65
AAPL	1602780420	119.72
AAPL	1602780480	119.65
AAPL	1602780540	119.69
AAPL	1602780600	119.63
AAPL	1602780660	119.65
AAPL	1602780720	119.77
AAPL	1602780780	119.85
AAPL	1602780840	119.82
AAPL	1602780900	119.83
AAPL	1602780960	119.9
AAPL	1602781020	119.92
AAPL	1602781080	119.865
AAPL	1602781140	119.8
AAPL	1602781200	119.79
AAPL	1602781260	119.87
AAPL	1602781320	119.8
AAPL	1602781380	119.77
AAPL	1602781440	119.755
AAPL	1602781500	119.82
AAPL	1602781560	119.78
AAPL	1602781620	119.76
AAPL	1602781680	119.72
AAPL	1602781740	119.77
AAPL	1602781800	119.72
AAPL	1602781860	119.72
AAPL	1602781920	119.84
AAPL	1602781980	119.87
AAPL	1602782040	119.9
AAPL	1602782100	119.89
AAPL	1602782160	119.88
AAPL	1602782220	119.82
AAPL	1602782280	119.54
AAPL	1602782340	119.57
AAPL	1602782400	119.545
AAPL	1602782460	119.53
AAPL	1602782520	119.56
AAPL	1602782580	119.57
AAPL	1602782640	119.62
AAPL	1602782700	119.535
AAPL	1602782760	119.545
AAPL	1602782820	119.65
AAPL	1602782880	119.62
AAPL	1602782940	119.59
AAPL	1602783000	119.56
AAPL	1602783060	119.5
AAPL	1602783120	119.65
AAPL	1602783180	119.74
AAPL	1602783240	119.755
AAPL	1602783300	119.91
AAPL	1602783360	120.05
AAPL	1602783420	120.07
AAPL	1602783480	120.06
AAPL	1602783540	120.04
AAPL	1602783600	120.08
AAPL	1602783660	120.205
AAPL	1602783720	120.22
AAPL	1602783780	120.21
AAPL	1602783840	120.12
AAPL	1602783900	120.24
AAPL	1602783960	120.18
AAPL	1602784020	120.2
AAPL	1602784080	120.2
AAPL	1602784140	120.135
AAPL	1602784200	120.14
AAPL	1602784260	120.22
AAPL	1602784320	120.26
AAPL	1602784380	120.26
AAPL	1602784440	120.33
AAPL	1602784500	120.31
AAPL	1602784560	120.25
AAPL	1602784620	120.38
AAPL	1602784680	120.315
AAPL	1602784740	120.32
AAPL	1602784800	120.38
AAPL	1602784860	120.42
AAPL	1602784920	120.44
AAPL	1602784980	120.415
AAPL	1602785040	120.46
AAPL	1602785100	120.48
AAPL	1602785160	120.48
AAPL	1602785220	120.48
AAPL	1602785280	120.5
AAPL	1602785340	120.56
AAPL	1602785400	120.59
AAPL	1602785460	120.33
AAPL	1602785520	120.33
AAPL	1602785580	120.43
AAPL	1602785640	120.47
AAPL	1602785700	120.55
AAPL	1602785760	120.465
AAPL	1602785820	120.41
AAPL	1602785880	120.34
AAPL	1602785940	120.42
AAPL	1602786000	120.42
AAPL	1602786060	120.415
AAPL	1602786120	120.43
AAPL	1602786180	120.5
AAPL	1602786240	120.46
AAPL	1602786300	120.35
AAPL	1602786360	120.48
AAPL	1602786420	120.48
AAPL	1602786480	120.53
AAPL	1602786540	120.5
AAPL	1602786600	120.575
AAPL	1602786660	120.62
AAPL	1602786720	120.695
AAPL	1602786840	120.76
AAPL	1602786900	120.7
AAPL	1602786960	120.64
AAPL	1602787020	120.55
AAPL	1602787080	120.62
AAPL	1602787140	120.56
AAPL	1602787200	120.515
AAPL	1602787260	120.54
AAPL	1602787320	120.45
AAPL	1602787380	120.5
AAPL	1602787440	120.43
AAPL	1602787500	120.38
AAPL	1602787560	120.35
AAPL	1602787620	120.27
AAPL	1602787680	120.3
AAPL	1602787740	120.24
AAPL	1602787800	120.25
AAPL	1602787860	120.34
AAPL	1602787920	120.34
AAPL	1602787980	120.43
AAPL	1602788040	120.33
AAPL	1602788100	120.36
AAPL	1602788160	120.45
AAPL	1602788220	120.58
AAPL	1602788280	120.58
AAPL	1602788340	120.625
AAPL	1602788400	120.66
AAPL	1602788460	120.67
AAPL	1602788520	120.735
AAPL	1602788580	120.72
AAPL	1602788640	120.691
AAPL	1602788700	120.631
AAPL	1602788760	120.67
AAPL	1602788820	120.831
AAPL	1602788880	120.93
AAPL	1602788940	120.89
AAPL	1602789000	120.91
AAPL	1602789060	120.93
AAPL	1602789120	120.87
AAPL	1602789180	120.89
AAPL	1602789240	120.849
AAPL	1602789300	120.86
AAPL	1602789360	120.92
AAPL	1602789420	120.979
AAPL	1602789480	121.1
AAPL	1602789540	121.15
AAPL	1602789600	121.135
AAPL	1602789660	121.07
AAPL	1602789720	121.09
AAPL	1602789780	121.17
AAPL	1602789840	121.11
AAPL	1602789900	121.12
AAPL	1602789960	121.18
AAPL	1602790020	121.18
AAPL	1602790080	121.14
AAPL	1602790140	120.95
AAPL	1602790200	120.98
AAPL	1602790260	120.88
AAPL	1602790320	120.91
AAPL	1602790380	120.94
AAPL	1602790440	120.95
AAPL	1602790500	120.94
AAPL	1602790560	120.94
AAPL	1602790620	120.97
AAPL	1602790680	121.01
AAPL	1602790740	120.98
AAPL	1602790800	120.99
AAPL	1602790860	120.96
AAPL	1602790920	121.04
AAPL	1602790980	121.02
AAPL	1602791040	121
AAPL	1602791100	120.91
AAPL	1602791160	120.88
AAPL	1602791220	120.95
AAPL	1602791280	120.709
AAPL	1602791340	120.75
AAPL	1602791400	120.72
AAPL	1602791460	121.05
AAPL	1602791520	120.99
AAPL	1602791580	120.94
AAPL	1602791640	120.85
AAPL	1602791700	120.79
AAPL	1602791760	120.75
AAPL	1602791820	120.81
AAPL	1602791880	120.7
AAPL	1602791940	120.7
AAPL	1602800160	121.001
AAPL	1602800220	121.049
AAPL	1602800280	121.069
AAPL	1602800820	120.959
AAPL	1602846000	120.92
AAPL	1602848040	121.41
AAPL	1602848340	121.399
AAPL	1602848520	121.449
AAPL	1602848880	121.489
AAPL	1602849720	121.314
AAPL	1602849900	121.299
AAPL	1602850020	121.314
AAPL	1602850620	121.411
AAPL	1602850740	121.499
AAPL	1602850920	121.489
AAPL	1602851160	121.549
AAPL	1602851400	121.599
AAPL	1602851640	122.056
AAPL	1602851880	121.901
AAPL	1602851940	121.939
AAPL	1602852060	121.899
AAPL	1602852120	121.819
AAPL	1602852480	121.679
AAPL	1602852540	121.739
AAPL	1602852720	121.839
AAPL	1602853260	121.9
AAPL	1602853320	121.9
AAPL	1602853380	121.9
AAPL	1602853740	121.624
AAPL	1602853800	121.64
AAPL	1602853980	121.73
AAPL	1602854100	121.61
AAPL	1602854580	121.64
AAPL	1602855000	121.26
AAPL	1602855060	121.44
AAPL	1602855120	121.03
AAPL	1602855180	121.22
AAPL	1602855240	121.08
AAPL	1602855300	121.06
AAPL	1602855360	121.24
AAPL	1602855420	121.22
AAPL	1602855480	121.13
AAPL	1602855540	121.1
AAPL	1602855600	121.06
AAPL	1602855660	121.15
AAPL	1602855720	121.29
AAPL	1602855780	121.2
AAPL	1602855840	121.06
AAPL	1602855900	121.05
AAPL	1602855960	120.915
AAPL	1602856020	120.92
AAPL	1602856080	120.97
AAPL	1602856140	120.73
AAPL	1602856200	120.71
AAPL	1602856260	120.565
AAPL	1602856320	120.47
AAPL	1602856380	120.39
AAPL	1602856440	120.44
AAPL	1602856500	120.39
AAPL	1602856560	120.61
AAPL	1602856620	120.835
AAPL	1602856680	120.84
AAPL	1602856740	120.87
AAPL	1602856800	120.86
AAPL	1602856860	121.01
AAPL	1602856920	120.985
AAPL	1602856980	121.09
AAPL	1602857040	121.06
AAPL	1602857100	120.95
AAPL	1602857160	120.86
AAPL	1602857220	120.765
AAPL	1602857280	120.745
AAPL	1602857340	120.815
AAPL	1602857400	120.835
AAPL	1602857460	120.64
AAPL	1602857520	120.645
AAPL	1602857580	120.735
AAPL	1602857640	120.68
AAPL	1602857700	120.53
AAPL	1602857760	120.52
AAPL	1602857820	120.64
AAPL	1602857880	120.72
AAPL	1602857940	120.77
AAPL	1602858000	120.83
AAPL	1602858060	120.8
AAPL	1602858120	120.96
AAPL	1602858180	121.045
AAPL	1602858240	121.105
AAPL	1602858300	121.1
AAPL	1602858360	121.175
AAPL	1602858420	121.199
AAPL	1602858480	121.115
AAPL	1602858540	121.15
AAPL	1602858600	121.19
AAPL	1602858660	121.09
AAPL	1602858720	121.01
AAPL	1602858780	120.91
AAPL	1602858840	121.05
AAPL	1602858900	121.03
AAPL	1602858960	120.85
AAPL	1602859020	120.93
AAPL	1602859080	120.97
AAPL	1602859140	121.01
AAPL	1602859200	121.08
AAPL	1602859260	121.121
AAPL	1602859320	121.03
AAPL	1602859380	120.91
AAPL	1602859440	120.92
AAPL	1602859500	120.96
AAPL	1602859560	120.94
AAPL	1602859620	120.88
AAPL	1602859680	120.67
AAPL	1602859740	120.53
AAPL	1602859800	120.4
AAPL	1602859860	120.495
AAPL	1602859920	120.58
AAPL	1602859980	120.52
AAPL	1602860040	120.67
AAPL	1602860100	120.7
AAPL	1602860160	120.62
AAPL	1602860220	120.56
AAPL	1602860280	120.64
AAPL	1602860340	120.65
AAPL	1602860400	120.68
AAPL	1602860460	120.61
AAPL	1602860520	120.53
AAPL	1602860580	120.591
AAPL	1602860640	120.531
AAPL	1602860700	120.6
AAPL	1602860760	120.45
AAPL	1602860820	120.5
AAPL	1602860880	120.399
AAPL	1602860940	120.27
AAPL	1602861000	120.35
AAPL	1602861060	120.26
AAPL	1602861120	120.29
AAPL	1602861180	120.35
AAPL	1602861240	120.32
AAPL	1602861300	120.31
AAPL	1602861360	120.3
AAPL	1602861420	120.16
AAPL	1602861480	120
AAPL	1602861540	119.88
AAPL	1602861600	119.97
AAPL	1602861660	119.81
AAPL	1602861720	119.87
AAPL	1602861780	119.8
AAPL	1602861840	119.68
AAPL	1602861900	119.68
AAPL	1602861960	119.705
AAPL	1602862020	119.71
AAPL	1602862080	119.8
AAPL	1602862140	119.87
AAPL	1602862200	119.83
AAPL	1602862260	119.93
AAPL	1602862320	119.885
AAPL	1602862380	119.87
AAPL	1602862440	119.78
AAPL	1602862500	119.88
AAPL	1602862560	119.75
AAPL	1602862620	119.72
AAPL	1602862680	119.68
AAPL	1602862740	119.645
AAPL	1602862800	119.47
AAPL	1602862860	119.525
AAPL	1602862980	119.645
AAPL	1602863040	119.595
AAPL	1602863100	119.63
AAPL	1602863160	119.54
AAPL	1602863220	119.585
AAPL	1602863280	119.625
AAPL	1602863340	119.735
AAPL	1602863400	119.76
AAPL	1602863460	119.745
AAPL	1602863520	119.7
AAPL	1602863580	119.68
AAPL	1602863640	119.75
AAPL	1602863700	119.8
AAPL	1602863760	119.79
AAPL	1602863820	119.76
AAPL	1602863880	119.77
AAPL	1602863940	119.82
AAPL	1602864000	119.95
AAPL	1602864060	120.085
AAPL	1602864120	120.06
AAPL	1602864180	120.03
AAPL	1602864240	120.055
AAPL	1602864300	119.975
AAPL	1602864360	119.95
AAPL	1602864420	119.78
AAPL	1602864480	119.705
AAPL	1602864540	119.79
AAPL	1602864600	119.755
AAPL	1602864660	119.8
AAPL	1602864720	119.72
AAPL	1602864780	119.69
AAPL	1602864840	119.675
AAPL	1602864900	119.68
AAPL	1602864960	119.72
AAPL	1602865020	119.81
AAPL	1602865080	119.815
AAPL	1602865140	119.785
AAPL	1602865200	119.785
AAPL	1602865260	119.725
AAPL	1602865320	119.76
AAPL	1602865380	119.66
AAPL	1602865440	119.665
AAPL	1602865500	119.705
AAPL	1602865560	119.815
AAPL	1602865620	119.83
AAPL	1602865680	119.85
AAPL	1602865740	119.865
AAPL	1602865800	119.84
AAPL	1602865860	119.81
AAPL	1602865920	119.69
AAPL	1602865980	119.595
AAPL	1602866040	119.595
AAPL	1602866100	119.615
AAPL	1602866160	119.51
AAPL	1602866220	119.565
AAPL	1602866280	119.565
AAPL	1602866340	119.58
AAPL	1602866400	119.57
AAPL	1602866460	119.55
AAPL	1602866520	119.48
AAPL	1602866580	119.43
AAPL	1602866640	119.47
AAPL	1602866700	119.405
AAPL	1602866760	119.52
AAPL	1602866820	119.62
AAPL	1602866880	119.62
AAPL	1602866940	119.59
AAPL	1602867000	119.66
AAPL	1602867060	119.49
AAPL	1602867120	119.52
AAPL	1602867180	119.54
AAPL	1602867240	119.51
AAPL	1602867300	119.61
AAPL	1602867360	119.555
AAPL	1602867420	119.73
AAPL	1602867480	119.79
AAPL	1602867540	119.83
AAPL	1602867600	119.8
AAPL	1602867660	119.77
AAPL	1602867720	119.83
AAPL	1602867780	119.88
AAPL	1602867840	119.885
AAPL	1602867900	119.805
AAPL	1602867960	119.84
AAPL	1602868020	119.78
AAPL	1602868080	119.75
AAPL	1602868140	119.865
AAPL	1602868200	119.9
AAPL	1602868260	119.97
AAPL	1602868320	120.03
AAPL	1602868380	120.06
AAPL	1602868440	120
AAPL	1602868500	120.04
AAPL	1602868560	120.15
AAPL	1602868620	120.155
AAPL	1602868680	120.225
AAPL	1602868740	120.21
AAPL	1602868800	120.2
AAPL	1602868860	120.11
AAPL	1602868920	120.25
AAPL	1602868980	120.215
AAPL	1602869040	120.23
AAPL	1602869100	120.16
AAPL	1602869160	120.145
AAPL	1602869220	120.035
AAPL	1602869280	120.085
AAPL	1602869340	120.08
AAPL	1602869400	120.07
AAPL	1602869460	119.96
AAPL	1602869520	120.015
AAPL	1602869580	119.99
AAPL	1602869640	120.09
AAPL	1602869700	120.11
AAPL	1602869760	120.12
AAPL	1602869820	120.18
AAPL	1602869880	120.16
AAPL	1602869940	120.1
AAPL	1602870000	120.07
AAPL	1602870060	120.155
AAPL	1602870120	120.105
AAPL	1602870180	120.18
AAPL	1602870240	120.14
AAPL	1602870300	120.1
AAPL	1602870360	120.02
AAPL	1602870420	120.05
AAPL	1602870480	120.065
AAPL	1602870540	120.16
AAPL	1602870600	120.23
AAPL	1602870660	120.18
AAPL	1602870720	120.29
AAPL	1602870780	120.32
AAPL	1602870840	120.295
AAPL	1602870900	120.26
AAPL	1602870960	120.11
AAPL	1602871020	120.1
AAPL	1602871080	120.105
AAPL	1602871140	120.125
AAPL	1602871200	120.05
AAPL	1602871260	120.18
AAPL	1602871320	120.17
AAPL	1602871380	120.125
AAPL	1602871440	120.03
AAPL	1602871500	119.98
AAPL	1602871560	120
AAPL	1602871620	120.08
AAPL	1602871680	120.06
AAPL	1602871740	120.065
AAPL	1602871800	120.075
AAPL	1602871860	120.08
AAPL	1602871920	120.11
AAPL	1602871980	120.18
AAPL	1602872040	120.12
AAPL	1602872100	120.13
AAPL	1602872160	120.12
AAPL	1602872220	120.105
AAPL	1602872280	120.08
AAPL	1602872340	120.05
AAPL	1602872400	120.07
AAPL	1602872460	120.085
AAPL	1602872520	120.105
AAPL	1602872580	120.155
AAPL	1602872640	120.11
AAPL	1602872700	120.09
AAPL	1602872760	120.12
AAPL	1602872820	120.12
AAPL	1602872880	120.16
AAPL	1602872940	120.17
AAPL	1602873000	120.17
AAPL	1602873060	120.145
AAPL	1602873120	120.215
AAPL	1602873180	120.23
AAPL	1602873240	120.2
AAPL	1602873300	120.19
AAPL	1602873360	120.215
AAPL	1602873420	120.25
AAPL	1602873480	120.28
AAPL	1602873540	120.29
AAPL	1602873600	120.33
AAPL	1602873660	120.26
AAPL	1602873720	120.25
AAPL	1602873780	120.22
AAPL	1602873840	120.265
AAPL	1602873900	120.28
AAPL	1602873960	120.3
AAPL	1602874020	120.28
AAPL	1602874080	120.27
AAPL	1602874140	120.25
AAPL	1602874200	120.26
AAPL	1602874260	120.35
AAPL	1602874320	120.38
AAPL	1602874380	120.38
AAPL	1602874440	120.435
AAPL	1602874500	120.47
AAPL	1602874560	120.455
AAPL	1602874620	120.49
AAPL	1602874680	120.44
AAPL	1602874740	120.35
AAPL	1602874800	120.4
AAPL	1602874860	120.47
AAPL	1602874920	120.4
AAPL	1602874980	120.205
AAPL	1602875040	120.18
AAPL	1602875100	120.07
AAPL	1602875160	119.96
AAPL	1602875220	120.01
AAPL	1602875280	120.05
AAPL	1602875340	120.03
AAPL	1602875400	120.01
AAPL	1602875460	119.95
AAPL	1602875520	120.025
AAPL	1602875580	119.98
AAPL	1602875640	119.88
AAPL	1602875700	119.77
AAPL	1602875760	119.905
AAPL	1602875820	119.955
AAPL	1602875880	119.89
AAPL	1602875940	119.91
AAPL	1602876000	119.92
AAPL	1602876060	119.93
AAPL	1602876120	119.88
AAPL	1602876180	119.77
AAPL	1602876240	119.77
AAPL	1602876300	119.85
AAPL	1602876360	119.79
AAPL	1602876420	119.9
AAPL	1602876480	119.825
AAPL	1602876540	119.9
AAPL	1602876600	119.875
AAPL	1602876660	119.78
AAPL	1602876720	119.81
AAPL	1602876780	119.805
AAPL	1602876840	119.745
AAPL	1602876900	119.69
AAPL	1602876960	119.75
AAPL	1602877020	119.745
AAPL	1602877080	119.74
AAPL	1602877140	119.71
AAPL	1602877200	119.68
AAPL	1602877260	119.57
AAPL	1602877320	119.5
AAPL	1602877380	119.55
AAPL	1602877440	119.56
AAPL	1602877500	119.581
AAPL	1602877560	119.595
AAPL	1602877620	119.61
AAPL	1602877680	119.56
AAPL	1602877740	119.43
AAPL	1602877800	119.36
AAPL	1602877860	119.23
AAPL	1602877920	119.145
AAPL	1602877980	119.12
AAPL	1602878040	119.08
AAPL	1602878100	118.98
AAPL	1602878160	118.96
AAPL	1602878220	118.89
AAPL	1602878280	119.005
AAPL	1602878340	119.04
AAPL	1602879300	118.92
AAPL	1602879360	118.9
AAPL	1602879600	118.94
AAPL	1602879960	118.911
AAPL	1602880440	118.9
AAPL	1602881340	118.971
AAPL	1602881880	118.92
AAPL	1602881940	118.91
AAPL	1602883260	118.901
AAPL	1602884160	118.92
AAPL	1603105200	120.36
AAPL	1603106280	120.021
AAPL	1603106460	119.979
AAPL	1603106700	119.999
AAPL	1603106940	120.091
AAPL	1603107060	120.139
AAPL	1603107240	120.001
AAPL	1603107300	119.979
AAPL	1603107420	120.04
AAPL	1603107540	120.021
AAPL	1603107600	120.011
AAPL	1603107780	120.14
AAPL	1603107840	120.151
AAPL	1603108140	120.071
AAPL	1603108200	120.139
AAPL	1603108740	120.031
AAPL	1603108860	119.99
AAPL	1603109100	119.969
AAPL	1603109220	119.959
AAPL	1603109460	120.011
AAPL	1603109580	120.041
AAPL	1603110300	120.021
AAPL	1603110780	120.069
AAPL	1603112100	119.811
AAPL	1603112520	119.919
AAPL	1603113300	119.971
AAPL	1603113540	120.099
AAPL	1603113600	120.079
AAPL	1603113660	120.239
AAPL	1603113720	120.22
AAPL	1603113960	120.061
AAPL	1603114080	119.999
AAPL	1603114200	119.96
AAPL	1603114260	119.71
AAPL	1603114320	119.55
AAPL	1603114380	119.58
AAPL	1603114440	119.82
AAPL	1603114500	120.16
AAPL	1603114560	120.281
AAPL	1603114620	120.125
AAPL	1603114680	120.02
AAPL	1603114740	119.96
AAPL	1603114800	119.931
AAPL	1603114860	119.89
AAPL	1603114920	119.875
AAPL	1603114980	119.83
AAPL	1603115040	119.97
AAPL	1603115100	120.16
AAPL	1603115160	120.07
AAPL	1603115220	120.04
AAPL	1603115280	120.15
AAPL	1603115340	120.14
AAPL	1603115400	120.035
AAPL	1603115460	119.865
AAPL	1603115520	119.815
AAPL	1603115580	119.815
AAPL	1603115640	119.72
AAPL	1603115700	119.62
AAPL	1603115760	119.44
AAPL	1603115820	119.6
AAPL	1603115880	119.62
AAPL	1603115940	119.595
AAPL	1603116000	119.51
AAPL	1603116060	119.53
AAPL	1603116120	119.395
AAPL	1603116180	119.4
AAPL	1603116240	119.505
AAPL	1603116300	119.515
AAPL	1603116360	119.43
AAPL	1603116420	119.375
AAPL	1603116480	119.22
AAPL	1603116540	119.1
AAPL	1603116600	118.98
AAPL	1603116660	119
AAPL	1603116720	118.93
AAPL	1603116780	119.075
AAPL	1603116840	119.23
AAPL	1603116900	119.2
AAPL	1603116960	119.3
AAPL	1603117020	119.37
AAPL	1603117080	119.35
AAPL	1603117140	119.32
AAPL	1603117200	119.16
AAPL	1603117260	119.2
AAPL	1603117320	119.21
AAPL	1603117380	119.3
AAPL	1603117440	119.31
AAPL	1603117500	119.34
AAPL	1603117560	119.39
AAPL	1603117620	119.45
AAPL	1603117680	119.48
AAPL	1603117740	119.485
AAPL	1603117800	119.51
AAPL	1603117860	119.42
AAPL	1603117920	119.349
AAPL	1603117980	119.19
AAPL	1603118040	119.085
AAPL	1603118100	118.97
AAPL	1603118160	118.82
AAPL	1603118220	118.66
AAPL	1603118280	118.565
AAPL	1603118340	118.36
AAPL	1603118400	118.62
AAPL	1603118460	118.58
AAPL	1603118520	118.66
AAPL	1603118580	118.69
AAPL	1603118640	118.63
AAPL	1603118700	118.37
AAPL	1603118760	118.51
AAPL	1603118820	118.57
AAPL	1603118880	118.44
AAPL	1603118940	118.66
AAPL	1603119000	118.71
AAPL	1603119060	118.77
AAPL	1603119120	118.61
AAPL	1603119180	118.62
AAPL	1603119240	118.77
AAPL	1603119300	118.54
AAPL	1603119360	118.76
AAPL	1603119420	118.69
AAPL	1603119480	118.8
AAPL	1603119540	118.89
AAPL	1603119600	118.845
AAPL	1603119660	118.985
AAPL	1603119720	119.11
AAPL	1603119780	119.02
AAPL	1603119840	119.03
AAPL	1603119900	119.22
AAPL	1603119960	119.22
AAPL	1603120020	119.345
AAPL	1603120080	119.25
AAPL	1603120140	119.3
AAPL	1603120200	119.31
AAPL	1603120260	119.425
AAPL	1603120320	119.45
AAPL	1603120380	119.465
AAPL	1603120440	119.445
AAPL	1603120500	119.53
AAPL	1603120560	119.475
AAPL	1603120620	119.62
AAPL	1603120680	119.545
AAPL	1603120740	119.45
AAPL	1603120800	119.34
AAPL	1603120860	119.29
AAPL	1603120920	119.265
AAPL	1603120980	119.12
AAPL	1603121040	118.93
AAPL	1603121100	119.01
AAPL	1603121160	119.065
AAPL	1603121220	119.06
AAPL	1603121280	118.99
AAPL	1603121340	119.07
AAPL	1603121400	119.12
AAPL	1603121460	119.18
AAPL	1603121520	119.12
AAPL	1603121580	119.1
AAPL	1603121640	119.165
AAPL	1603121700	119.15
AAPL	1603121760	119.31
AAPL	1603121820	119.305
AAPL	1603121880	119.37
AAPL	1603121940	119.33
AAPL	1603122000	119.36
AAPL	1603122060	119.43
AAPL	1603122120	119.4
AAPL	1603122180	119.35
AAPL	1603122240	119.17
AAPL	1603122300	119.19
AAPL	1603122360	119.16
AAPL	1603122420	119.2
AAPL	1603122480	119.15
AAPL	1603122540	119.17
AAPL	1603122600	119.065
AAPL	1603122660	119.09
AAPL	1603122720	119.075
AAPL	1603122780	119.055
AAPL	1603122840	118.99
AAPL	1603122900	118.9
AAPL	1603122960	118.985
AAPL	1603123020	118.9
AAPL	1603123080	118.865
AAPL	1603123140	118.785
AAPL	1603123200	118.74
AAPL	1603123260	118.8
AAPL	1603123320	118.64
AAPL	1603123380	118.635
AAPL	1603123440	118.86
AAPL	1603123500	118.75
AAPL	1603123560	118.51
AAPL	1603123620	118.67
AAPL	1603123680	118.845
AAPL	1603123740	118.84
AAPL	1603123800	118.765
AAPL	1603123860	118.8
AAPL	1603123920	118.745
AAPL	1603123980	118.68
AAPL	1603124040	118.6
AAPL	1603124100	118.62
AAPL	1603124160	118.7
AAPL	1603124220	118.635
AAPL	1603124280	118.655
AAPL	1603124340	118.635
AAPL	1603124400	118.705
AAPL	1603124460	118.69
AAPL	1603124520	118.46
AAPL	1603124580	118.64
AAPL	1603124640	118.61
AAPL	1603124700	118.685
AAPL	1603124760	118.635
AAPL	1603124820	118.69
AAPL	1603124880	118.84
AAPL	1603124940	118.81
AAPL	1603125000	118.825
AAPL	1603125060	118.85
AAPL	1603125120	118.92
AAPL	1603125180	118.92
AAPL	1603125240	118.93
AAPL	1603125300	118.87
AAPL	1603125360	118.99
AAPL	1603125420	119.09
